"Mike Trout_LAA","Jose Altuve_Hou","Carlos Correa_Hou","George Springer_Hou","Brian Dozier_Min","Francisco Lindor_Cle","Michael Brantley_Cle","Carlos Santana_Cle","Edwin Encarnacion_Cle","Jason Kipnis_Cle","Hunter Pence_SF","Jose Ramirez_Cle","Miguel Sano_Min","Alex Bregman_Hou","Buster Posey_SF","Evan Gattis_Hou","Brandon Belt_SF","Eduardo Nunez_SF","Albert Pujols_LAA","Carlos Beltran_Hou","Denard Span_SF","Max Kepler_Min","Joe Mauer_Min","Josh Reddick_Hou","Joe Panik_SF","Lorenzo Cain_KC","Kennys Vargas_Min","Robbie Grossman_Min","Norichika Aoki_Hou","Kole Calhoun_LAA","Eric Hosmer_KC","Brandon Crawford_SF","Tyler Naquin_Cle","Eddie Rosario_Min","Byron Buxton_Min","Brian McCann_Hou","CJ Cron_LAA","Cameron Maybin_LAA","Mike Moustakas_KC","Yuli Gurriel_Hou","Luis Valbuena_LAA","Derek Fisher_Hou","Alex Gordon_KC","Lonnie Chisenhall_Cle","Jorge Polanco_Min","Abraham Almonte_Cle","Jefry Marte_LAA","Brandon Moss_KC","Jarrett Parker_SF","Jorge Soler_KC","Brandon Guyer_Cle","Bradley Zimmer_Cle","Nick Hundley_SF","Whit Merrifield_KC","Peter O'Brien_KC","Marwin Gonzalez_Hou","Yunel Escobar_LAA","Ben Revere_LAA","Salvador Perez_KC","Mac Williamson_SF","Yan Gomes_Cle","Austin Jackson_Cle","Andrelton Simmons_LAA","Kelby Tomlinson_SF","Cheslor Cuthbert_KC","Alcides Escobar_KC","Giovanny Urshela_Cle","Danny Santana_Min","Danny Espinosa_LAA","Paulo Orlando_KC","Billy Burns_KC","Jason Castro_Min","Yandy Diaz_Cle","Jake Marisnick_Hou","Gorkys Hernandez_SF","Chris Gimenez_Min","Eduardo Escobar_Min","Ryan O'Hearn_KC","Conor Gillaspie_SF","Roberto Perez_Cle","Terrance Gore_KC","Christian Colon_KC","Michael Martinez_Cle","Ehire Adrianza_Min","Tim Federowicz_SF","Martin Maldonado_LAA","Raul Mondesi_KC","Aaron Hill_SF","Carlos Perez_LAA","Chris Marrero_SF","Cliff Pennington_LAA","Drew Butera_KC"
0,0,0,0,0,0,0,0,0,0,31.0549450549451,0,0,0,5.55357142857143,0,8.84615384615385,22.6666666666667,0,0,4.77777777777778,0,0,0,10.2051282051282,0,0,0,0,0,0,20.7727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,21.3809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,-22,0,24.0666666666667,0,0
0,0,0,0,0,7.4,5.17857142857143,73.1555555555556,32.8222222222222,0,0,184.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.166666666667,0,35.5,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,-24.5333333333333,-3.7,0,0,0,0,0,0,0,0,0,0,20.1111111111111,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-3.41666666666667,0,0,0,0,0,0,0,73.6555555555556,0,0,0,0,0,0,0,0,41.9333333333333,9.20833333333333,0,0,0,0,42.6071428571429,0,0,0,0,0,2.13888888888889,13.5714285714286,0,0,0,0,0,0,0,0,0,7.68888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,20.8809523809524,0,0,0,3.5,10.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.8484848484848,2.36111111111111,11.4318181818182,0,0,0,0,0,0,0,0,0,22.2651515151515,0,0.928571428571429,0,0,0,4.68181818181818,0,0,0,25.8888888888889,0,0,0,0,18.8571428571429,0,0,0,0,0,0,-11.1904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.55357142857143,0,0,0,15.2678571428571,0,15.2857142857143,-8.05357142857143,0,0,-8.83333333333333,0,0,0,4.66666666666667,0,0,0,0,0,0,-5.51785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-4.33333333333333,0,0
0,-12.452380952381,1.05,23.3571428571429,0,0,0,0,0,0,0,0,0,0.928571428571429,0,25.2857142857143,0,0,0,6,0,0,0,22,0,0,0,0,-22.6666666666667,0,0,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.84615384615385,0,0,0,15.2857142857143,0,35.1923076923077,1.01515151515152,0,0,2.71428571428571,0,0,0,0.106060606060606,0,0,0,0,0,0,2.68181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8,0,0,0,-10.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-6.9,0,0
0,0,0,0,0,0,0,0,0,0,22.6666666666667,0,0,0,-8.05357142857143,0,1.01515151515152,62.5,0,0,8.89285714285714,0,0,0,19.5909090909091,0,0,0,0,0,0,17.9363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,40.9666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0,5,0,0,0,0,0,0,0,0,-47,0,12.8333333333333,0,0
12.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4242424242424,0,0,0,0,0,0,0,0,0,0,-15.0818181818182,0,0,0,0,0,0,-8.9,-11.4444444444444,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,23.9393939393939,5.16666666666667,0,0,0,0,10.6,0,0,0,0,0,-2.07575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77777777777778,0,0,0,0,0,0
0,5.24242424242424,5.15555555555556,-7.21212121212121,0,0,0,0,0,0,0,0,0,4.68181818181818,0,6,0,0,0,19.1515151515152,0,0,0,12.9722222222222,0,0,0,0,0.119047619047619,0,0,0,0,0,0,-2.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.77777777777778,0,0,0,-8.83333333333333,0,2.71428571428571,8.89285714285714,0,0,14.6111111111111,0,0,0,-6.5,0,0,0,0,0,0,10.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,34.8333333333333,0,0
0,0,0,0,20.25,0,0,0,0,0,0,0,41.9333333333333,0,0,0,0,0,0,0,0,60.9333333333333,6.43055555555556,0,0,0,0,46.2857142857143,0,0,0,0,0,4.41666666666667,28.2857142857143,0,0,0,0,0,0,0,0,0,2.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,-7.5,0,0,0,-12,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-4.64285714285714,0,0,0,0,0,0,0,9.20833333333333,0,0,0,0,0,0,0,0,6.43055555555556,5.36111111111111,0,0,0,0,14.3333333333333,0,0,0,0,0,2.375,6.14285714285714,0,0,0,0,0,0,0,0,0,-1.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73809523809524,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.0888888888889,6.78571428571429,-25.0333333333333,0,0,0,0,0,0,0,0,0,25.8888888888889,0,22,0,0,0,12.9722222222222,0,0,0,111.122222222222,0,0,0,0,-42.1666666666667,0,0,0,0,0,0,-45.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.2051282051282,0,0,0,4.66666666666667,0,0.106060606060606,19.5909090909091,0,0,-6.5,0,0,0,32.4358974358974,0,0,0,0,0,0,9.88181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21428571428571,0,0,0,14.047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,5,0,0,0,0,0,0,0,0,-9,0,-39.9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2545454545455,0,0,0,0,-2.5,0,0,0,0,0,0,0,-2.05555555555556,0,0,0,0.172727272727273,0,0,0,0,-14.0357142857143,0,0,0,0,0,-42,0,0,0,0,4.15454545454545,0,0,0,0,0,2.83333333333333,-2.20909090909091,0,0,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,8.76785714285714,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.166666666666667,0,0,0,0,0,0,0,42.6071428571429,0,0,0,0,0,0,0,0,46.2857142857143,14.3333333333333,0,0,0,0,48.7857142857143,0,0,0,0,0,1.9047619047619,26.8571428571429,0,0,0,0,0,0,0,0,0,-6.46428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57.5,-0.25,23.4642857142857,0,0,0,0,0,0,0,0,0,18.8571428571429,0,-22.6666666666667,0,0,0,0.119047619047619,0,0,0,-42.1666666666667,0,0,0,0,57.8392857142857,0,0,0,0,0,0,35.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.88636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0818181818182,0,0,0,0,0,0,0,0,0,0,38.75,0,0,0,0,0,0,1.2,18.5833333333333,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,0,0,5.95454545454545,10.1666666666667,0,0,0,0,14.3454545454545,0,0,0,0,0,-5.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,18,0,0,0,0,0,0,0,2.375,0,0,0,8.3,0,0,0,0,8.25,0,0,0,0,0,-21,0,0,0,0,8.5,0,0,0,0,0,46.75,-0.6,0,0,0,1.625,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0.910714285714286,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20.7727272727273,0,0,0,-5.51785714285714,0,2.68181818181818,17.9363636363636,0,0,10.5714285714286,0,0,0,9.88181818181818,0,0,0,0,0,0,39.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6666666666667,0,0,0,10,0,0,0,0,0,0,0,0,28,0,33.55,0,0
0,0,0,0,0,24,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-2.70833333333333,0,0,0,0,0,0,0,2.13888888888889,0,0,0,0,0,0,0,0,4.41666666666667,2.375,0,0,0,0,1.9047619047619,0,0,0,0,0,5.61111111111111,3.45238095238095,0,0,0,0,0,0,0,0,0,1.29166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952380952380952,0,0,0,-2.5,-7.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.09523809523809,0,0,0,0,0,0,0,13.5714285714286,0,0,0,0,0,0,0,0,28.2857142857143,6.14285714285714,0,0,0,0,26.8571428571429,0,0,0,0,0,3.45238095238095,15.1428571428571,0,0,0,0,0,0,0,0,0,-0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,0,0,0,-5.5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.23214285714286,1.2,-22.9464285714286,0,0,0,0,0,0,0,0,0,-11.1904761904762,0,-33,0,0,0,-2.07142857142857,0,0,0,-45.0666666666667,0,0,0,0,35.75,0,0,0,0,0,0,35.9821428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,10,-0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.5,5.83333333333333,0,0,0,0,1.26666666666667,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.46666666666667,0,0,0,0,0,0
2.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4444444444444,0,0,0,0,0,0,0,0,0,0,18.5833333333333,0,0,0,0,0,0,-0.166666666666667,20.4888888888889,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,-1.93333333333333,0,0,0,0,0,-1.73333333333333,0,0,0,0,0,16.0888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.611111111111111,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05555555555556,0,0,0,0,2.375,0,0,0,0,0,0,0,37.6111111111111,0,0,0,2.88888888888889,0,0,0,0,3,0,0,0,0,0,-52.5,0,0,0,0,10.6388888888889,0,0,0,0,0,0,-2.26388888888889,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8571428571429,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172727272727273,0,0,0,0,8.3,0,0,0,0,0,0,0,2.88888888888889,0,0,0,19.1636363636364,0,0,0,0,13.75,0,0,0,0,0,42,0,0,0,0,15.9727272727273,0,0,0,0,0,39.6666666666667,3.25454545454545,0,0,0,-1.95833333333333,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,5.23214285714286,0,0,0,0,0
0,0,0,0,0,14,-55.3333333333333,117.416666666667,-21.6666666666667,0,0,176.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.916666666667,0,11.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66.5,0,0,0,0,0,0,0,0,0,0,0,27.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.5,0,0,0,0,0,0,0,7.68888888888889,0,0,0,0,0,0,0,0,2.13333333333333,-1.55555555555556,0,0,0,0,-6.46428571428571,0,0,0,0,0,1.29166666666667,-0.571428571428571,0,0,0,0,0,0,0,0,0,10.6222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,7.07142857142857,0,0,0,-8,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.9,-7.66666666666667,16.8,19.2,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4166666666667,0,12.7,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-7,-9,0,0,0,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0
10.9047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,29.5714285714286,0,0,0,0,0,0,0,0,0,22.2619047619048,0,0,0,0,0,4.76190476190476,0,0,0,0,0,21.4047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0357142857143,0,0,0,0,8.25,0,0,0,0,0,0,0,3,0,0,0,13.75,0,0,0,0,27.6428571428571,0,0,0,0,0,0,0,0,0,0,-0.357142857142857,0,0,0,0,0,0,-1.17857142857143,0,0,0,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.4642857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,-6.41666666666667,0,-10.8,-7,0,0,23.8,0,0,0,2.21428571428571,0,0,0,0,0,0,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6190476190476,0,0,0,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-12.1,8.83333333333333,6.45,2.7,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,4,6.9,0,0,0,0,0,0,0,0,0,0,-0.55,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
