"Paul Goldschmidt_Ari","Ryan Braun_Mil","Bryce Harper_Was","Dexter Fowler_StL","Joey Votto_Cin","Matt Carpenter_StL","Chris Davis_Bal","Mark Trumbo_Bal","Wil Myers_SD","Lorenzo Cain_KC","Manny Machado_Bal","Nelson Cruz_Sea","Jonathan Villar_Mil","Aledmys Diaz_StL","Stephen Piscotty_StL","Eric Hosmer_KC","Rougned Odor_Tex","Adam Jones_Bal","Daniel Murphy_Was","Trea Turner_Was","Robinson Cano_Sea","Jean Segura_Sea","Shin-Soo Choo_Tex","Adam Duvall_Cin","Freddie Freeman_Atl","Yoenis Cespedes_NYM","Adrian Beltre_Tex","Billy Hamilton_Cin","Randal Grichuk_StL","Jonathan Lucroy_Tex","Alex Gordon_KC","Kyle Seager_Sea","Mike Napoli_Tex","Brandon Moss_KC","Carlos Gomez_Tex","Jorge Soler_KC","AJ Pollock_Ari","Jedd Gyorko_StL","Whit Merrifield_KC","Elvis Andrus_Tex","Peter O'Brien_KC","Jonathan Schoop_Bal","Jose Peraza_Cin","Jake Lamb_Ari","Adam Eaton_Was","Khris Davis_Oak","Yadier Molina_StL","Keon Broxton_Mil","Jose Reyes_NYM","Salvador Perez_KC","Nomar Mazara_Tex","Welington Castillo_Bal","Yasmany Tomas_Ari","Matt Kemp_Atl","Eric Thames_Mil","Domingo Santana_Mil","Curtis Granderson_NYM","Cheslor Cuthbert_KC","Joey Gallo_Tex","Alcides Escobar_KC","Scooter Gennett_Cin","Seth Smith_Bal","Scott Schebler_Cin","Ryan Schimpf_SD","Anthony Rendon_Was","Rajai Davis_Oak","Maikel Franco_Phi","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Hyun Soo Kim_Bal","Eugenio Suarez_Cin","Yangervis Solarte_SD","David Peralta_Ari","Mitch Haniger_Sea","Jhonny Peralta_StL","Travis Shaw_Mil","Hernan Perez_Mil","David Wright_NYM","Asdrubal Cabrera_NYM","Delino DeShields_Tex","Zack Cozart_Cin","Manuel Margot_SD","Ender Inciarte_Atl","Trevor Plouffe_Oak","Orlando Arcia_Mil","Matt Adams_StL","Lucas Duda_NYM","Neil Walker_NYM","Jay Bruce_NYM","Odubel Herrera_Phi","Michael Conforto_NYM","Trey Mancini_Bal","Arismendy Alcantara_Cin","Brandon Drury_Ari","Chris Owings_Ari","Alex Dickerson_SD","Hunter Renfroe_SD","Jayson Werth_Was","Danny Valencia_Sea","Ryon Healy_Oak","Marcus Semien_Oak","Kolten Wong_StL","Nick Franklin_Mil","Tommy Joseph_Phi","Jurickson Profar_Tex","Craig Gentry_Bal","Cory Spangenberg_SD","Nick Markakis_Atl","Michael Taylor_Was","Taylor Motter_Sea","Leonys Martin_Sea","Jesus Aguilar_Mil","Harrison Bader_StL","Ryan O'Hearn_KC","JJ Hardy_Bal","Jesse Winker_Cin","Jeremy Hazelbaker_Ari","Ryan Zimmerman_Was","Brandon Phillips_Atl","Adonis Garcia_Atl","Stephen Vogt_Oak","Jose Martinez_StL","Wilmer Flores_NYM","Michael Saunders_Phi","Robinson Chirinos_Tex","Terrance Gore_KC","Joey Rickard_Bal","Chris Herrmann_Ari","Travis Jankowski_SD","Dansby Swanson_Atl","Jarrod Dyson_Sea","Andrew Susac_Mil","Greg Garcia_StL","Kirk Nieuwenhuis_Mil","Aaron Altherr_Phi","Brett Nicholas_Tex","Christian Colon_KC","Socrates Brito_Ari","Matt Wieters_Was","Adam Lind_Was","Josh Phegley_Oak","Mike Zunino_Sea","Mark Canha_Oak","Ben Gamel_Sea","Travis d'Arnaud_NYM","Cesar Hernandez_Phi","Freddy Galvis_Phi","Howie Kendrick_Phi","Ryan Rua_Tex","Devin Mesoraco_Cin","Jace Peterson_Atl","Yonder Alonso_Oak","Manny Pina_Mil","Carson Kelly_StL","Rhys Hoskins_Phi","TJ Rivera_NYM","Brandon Nimmo_NYM","Raul Mondesi_KC","Tucker Barnhart_Cin","Ryan Flaherty_Bal","Christian Bethancourt_SD","Austin Hedges_SD","Tyler Flowers_Atl","Jed Lowrie_Oak","Guillermo Heredia_Sea","Eric Fryer_StL","Jett Bandy_Mil","Cameron Rupp_Phi","Daniel Nava_Phi","Hanser Alberto_Tex","Caleb Joseph_Bal","Erick Aybar_SD","Shawn O'Malley_Sea","Jake Smolinski_Oak","Andrew Knapp_Phi","Juan Lagares_NYM","Patrick Kivlehan_Cin","Chris Iannetta_Ari","Luis Sardinas_SD","Allen Cordoba_SD","Micah Johnson_Atl","Stephen Drew_Was","Chase d'Arnaud_Atl","Carlos Ruiz_Sea","Daniel Descalso_Ari","Jabari Blash_SD","Rio Ruiz_Atl","Wilmer Difo_Was","Matt Joyce_Oak","Brock Stassi_Phi","Drew Butera_KC","Hector Sanchez_SD","Nick Ahmed_Ari","Chris Heisey_Was","Adam Rosales_Oak","Andres Blanco_Phi","Drew Robinson_Tex","Jose Lobaton_Was","Kurt Suzuki_Atl","Chad Pinder_Oak","Mike Freeman_Sea","Rene Rivera_NYM","Jeff Mathis_Ari","Stuart Turner_Cin","Bruce Maxwell_Oak","Jaff Decker_Oak","Luis Torrens_SD","Anthony Recker_Atl","Grant Green_Was","Johan Camargo_Atl","Emilio Bonifacio_Atl"
0,0,0,0,0,0,13,13,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,9,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,9,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,0,10,0,0,14,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13,13,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
