"Paul Goldschmidt_ARI","Nolan Arenado_COL","AJ Pollock_ARI","Charlie Blackmon_COL","Jake Lamb_ARI","Carlos Gonzalez_COL","Ian Desmond_COL","Mookie Betts_BOS","Trevor Story_COL","Yasmany Tomas_ARI","David Peralta_ARI","DJ LeMahieu_COL","Hanley Ramirez_BOS","David Dahl_COL","Chris Owings_ARI","Brandon Drury_ARI","Edwin Encarnacion_CLE","Brian Dozier_MIN","Xander Bogaerts_BOS","Michael Brantley_CLE","Francisco Lindor_CLE","Mark Reynolds_COL","Carlos Santana_CLE","Jackie Bradley_BOS","Miguel Sano_MIN","Jason Kipnis_CLE","Jose Ramirez_CLE","Dustin Pedroia_BOS","Gerardo Parra_COL","Socrates Brito_ARI","Lorenzo Cain_KC","Eric Hosmer_KC","Max Kepler_MIN","Andrew Benintendi_BOS","Joe Mauer_MIN","Alex Gordon_KC","Pablo Sandoval_BOS","Robbie Grossman_MIN","Kennys Vargas_MIN","Chris Herrmann_ARI","Stephen Cardullo_COL","Raimel Tapia_COL","Mike Moustakas_KC","Jorge Soler_KC","Mitch Moreland_BOS","Eddie Rosario_MIN","Byron Buxton_MIN","Dustin Garneau_COL","Salvador Perez_KC","Whit Merrifield_KC","Chris Iannetta_ARI","Tom Murphy_COL","Brock Holt_BOS","Jorge Polanco_MIN","Daniel Descalso_ARI","Brandon Moss_KC","Alcides Escobar_KC","Cheslor Cuthbert_KC","Jeremy Hazelbaker_ARI","Nick Ahmed_ARI","Pat Valaika_COL","Lonnie Chisenhall_CLE","Brandon Guyer_CLE","Abraham Almonte_CLE","Billy Burns_KC","Bradley Zimmer_CLE","Chris Young_BOS","Tony Wolters_COL","Tyler Naquin_CLE","Jorge Bonifacio_KC","Austin Jackson_CLE","Yan Gomes_CLE","Peter O'Brien_KC","Sandy Leon_BOS","Chase d'Arnaud_BOS","Danny Santana_MIN","Steve Selsky_BOS","Marco Hernandez_BOS","Jeff Mathis_ARI","Giovanny Urshela_CLE","Ryan O'Hearn_KC","Jason Castro_MIN","Ryan Hanigan_COL","Cristhian Adames_COL","Terrance Gore_KC","Yandy Diaz_CLE","Chris Gimenez_MIN","Christian Vazquez_BOS","Eduardo Escobar_MIN","Deven Marrero_BOS","Josh Rutledge_BOS","Alexi Amarista_COL","Paulo Orlando_KC","Christian Colon_KC","Roberto Perez_CLE","Raul Mondesi_KC","Ehire Adrianza_MIN","Michael Martinez_CLE","Drew Butera_KC"
21.3571428571429,0,10.3366013071895,0,19.8714285714286,0,0,0,0,40.2083333333334,85.1428571428571,0,0,0,5.27573529411765,25.4248366013072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-6.61333333333333,0,3.67833333333333,0,3.27272727272727,0,0,3.58874458874459,0,0,39.2566666666667,0,0,0,0,0,0,0,0,0,22.2727272727272,0,0,0,0,0,0,-6.52573529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879120879120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.89285714285714,0,0,0,0,45.1709956709957,0,0,0,0,0,7.00238095238095,0,0,0,0,-26.525641025641,0,0,0,5.18627450980392,0,0,0,0,0,12.3,0,0,13.1818181818182,0,0,0,0,0,0,0,6.93506493506494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77777777777778,0,0,0,0,0,0,-0.363636363636364,0,0,0,-3.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.30434782608696,0,-4.7554347826087,0,-35.4978354978355,0,0,0,0,30.2353896103896,5.27573529411765,0,0,0,100.96,2.40526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.536231884058,0,14.5,0,10.5367965367965,0,0,0,0,23.0657894736843,25.4248366013072,0,0,0,2.40526315789474,34.9233333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7826086956522,0,0,14.3362573099415,-1.95652173913043,0,5.65217391304348,0,0,0,26.3582251082251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8571428571429,0,0,0,0,0,0,0,4.28095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,0,17.516339869281,0,7.40808823529412,0,0,-6.57142857142857,0,0,0,0,0,0,0,-6.85,18.0130718954248,0,0,0,0,0,0,-2.76900584795322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.89473684210526,0,0,0,0,7.00238095238095,0,0,0,0,0,21.347619047619,0,0,0,0,-3.67424242424242,0,0,0,-0.819852941176471,0,0,0,0,0,14.2105263157895,0,0,9.2,0,0,0,0,0,0,0,1.6547619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06666666666667,0,0,0,0,0,0,-8.60909090909091,0,0,0,-0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3362573099415,0,0,55.8070175438597,4.71052631578947,0,8.96491228070176,0,0,0,13.1176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96363636363636,0,0,0,0,0,0,0,6.3525641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95652173913043,0,0,4.71052631578947,92.4329710144928,0,8.89673913043478,0,0,0,3.53246753246753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5892857142858,0,0,0,0,0,0,0,1.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.55253623188406,0,13.7934782608696,0,2.20779220779221,0,0,15.9134199134199,0,0,22.2727272727272,0,0,0,0,0,0,0,0,0,80.7373188405797,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77472527472528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65217391304348,0,0,8.96491228070176,8.89673913043478,0,52.8967391304348,0,0,0,45.8658008658009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4285714285714,0,0,0,0,0,0,0,-7.64761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-13.4015151515152,0,0,0,0,-26.525641025641,0,0,0,0,0,-3.67424242424242,0,0,0,0,40.2857142857143,0,0,0,3.36363636363636,0,0,0,0,0,5.05128205128205,0,0,13.1333333333333,0,0,0,0,0,0,0,-11.043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3333333333333,0,0,0,0,0,0,31.5714285714286,0,0,0,3.98181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,89.465367965368,0,0,0,0,0,0,0,32.218567251462,0,14.6797385620915,0,0,15.5083333333333,0,0,0,0,0,0,0,-5.56666666666667,32.9641812865498,0,0,0,0,0,0,7.09736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3582251082251,0,0,13.1176470588235,3.53246753246753,0,45.8658008658009,0,0,0,100.521645021645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07142857142857,0,0,0,0,0,0,0,-7.12087912087912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.23391812865497,0,0,0,0,5.18627450980392,0,0,0,0,0,-0.819852941176471,0,0,0,0,3.36363636363636,0,0,0,19.1619047619048,0,0,0,0,0,4.7047619047619,0,0,-5.72727272727273,0,0,0,0,0,0,0,-5.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,3.73636363636364,0,0,0,-0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.47076023391813,0,20.7046783625731,0,9.14338235294118,0,0,5.17279411764706,0,0,-6.52573529411765,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,47.766081871345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.606884057971,0.465579710144928,0,0,0,1.1304347826087,0,0,0,0,0,0,-0.626315789473684,0,0,0,0,0,3.64426877470356,0,0,0,0,0,0,-11.0588235294118,0.73731884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465579710144928,21.6666666666667,0,0,0,6.84782608695652,0,0,0,0,0,0,-6.87380952380952,0,0,0,0,0,2.42292490118577,0,0,0,0,0,0,2.68627450980392,6.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.516339869281,0,0,0,0,0,0,32.218567251462,0,0,0,0,0,0,0,46.5438596491228,0,1.00735294117647,0,0,19.9230769230769,0,0,0,0,0,0,0,4.6437908496732,19.8916666666667,0,0,0,0,0,0,-8.17279411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26.8008658008658,0,0,0,0,12.3,0,0,0,0,0,14.2105263157895,0,0,0,0,5.05128205128205,0,0,0,4.7047619047619,0,0,0,0,0,39.9057971014493,0,0,19.5769230769231,0,0,0,0,0,0,0,5.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6969696969697,0,0,0,0,0,0,0.265151515151515,0,0,0,4.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40808823529412,0,0,0,0,0,0,14.6797385620915,0,0,0,0,0,0,0,1.00735294117647,0,13.1143790849673,0,0,1.62179487179487,0,0,0,0,0,0,0,2.19117647058824,13.552380952381,0,0,0,0,0,0,-4.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1304347826087,6.84782608695652,0,0,0,12.195652173913,0,0,0,0,0,0,1.45714285714286,0,0,0,0,0,3.42857142857143,0,0,0,0,0,0,5.67320261437909,4.78260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,18.8653846153846,0,0,0,0,13.1818181818182,0,0,0,0,0,9.2,0,0,0,0,13.1333333333333,0,0,0,-5.72727272727273,0,0,0,0,0,19.5769230769231,0,0,33.8095238095238,0,0,0,0,0,0,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21969696969697,0,0,0,0,0,0,-4.18055555555556,0,0,0,-8.26190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57142857142857,0,0,0,0,0,0,15.5083333333333,0,0,0,0,0,0,0,19.9230769230769,0,1.62179487179487,0,0,37.8625,0,0,0,0,0,0,0,-1.57142857142857,3.17582417582418,0,0,0,0,0,0,6.79047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.626315789473684,-6.87380952380952,0,0,0,1.45714285714286,0,0,0,0,0,0,38.0619047619048,0,0,0,0,0,6.94152046783626,0,0,0,0,0,0,10.7450980392157,-3.90714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20.1739130434783,0,0,0,0,6.93506493506494,0,0,0,0,0,1.6547619047619,0,0,0,0,-11.043956043956,0,0,0,-5.26666666666667,0,0,0,0,0,5.16666666666667,0,0,4.83333333333333,0,0,0,0,0,0,0,46.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91666666666667,0,0,0,0,0,0,-6.59615384615385,0,0,0,-1.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.85,0,0,0,0,0,0,-5.56666666666667,0,0,0,0,0,0,0,4.6437908496732,0,2.19117647058824,0,0,-1.57142857142857,0,0,0,0,0,0,0,25.247619047619,3.84967320261438,0,0,0,0,0,0,2.52631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0130718954248,0,0,0,0,0,0,32.9641812865498,0,0,0,0,0,0,0,19.8916666666667,0,13.552380952381,0,0,3.17582417582418,0,0,0,0,0,0,0,3.84967320261438,31.5964912280702,0,0,0,0,0,0,-2.01960784313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8106060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
